sites	cas_number	chemical_name	MEC_uM	MDL_uM	conc_uM	alg_ecotox_uM	crust_ecotox_uM	fish_ecotox_uM	alg_ecosar_uM	crust_ecosar_uM	fish_ecosar_uM	alg_vega_uM	crust_vega_uM	fish_vega_uM
T2	35554-44-0	Imazalil	0	3.3649662594833162e-6	3.3649662594833162e-6	1.682483297989971	-7777	-7777	1.474286528844585	0.2512589247410813	0.15165683416427295	0.65347644759166	1.2790236752296082	0.3674543155355781
R3	35554-44-0	Imazalil	0	3.3649662594833162e-6	3.3649662594833162e-6	1.682483297989971	-7777	-7777	1.474286528844585	0.2512589247410813	0.15165683416427295	0.65347644759166	1.2790236752296082	0.3674543155355781
RS2	35554-44-0	Imazalil	0	3.3649662594833162e-6	3.3649662594833162e-6	1.682483297989971	-7777	-7777	1.474286528844585	0.2512589247410813	0.15165683416427295	0.65347644759166	1.2790236752296082	0.3674543155355781
T3	35554-44-0	Imazalil	0	3.3649662594833162e-6	3.3649662594833162e-6	1.682483297989971	-7777	-7777	1.474286528844585	0.2512589247410813	0.15165683416427295	0.65347644759166	1.2790236752296082	0.3674543155355781
T1	35554-44-0	Imazalil	0	3.3649662594833162e-6	3.3649662594833162e-6	1.682483297989971	-7777	-7777	1.474286528844585	0.2512589247410813	0.15165683416427295	0.65347644759166	1.2790236752296082	0.3674543155355781
R1	35554-44-0	Imazalil	0	3.3649662594833162e-6	3.3649662594833162e-6	1.682483297989971	-7777	-7777	1.474286528844585	0.2512589247410813	0.15165683416427295	0.65347644759166	1.2790236752296082	0.3674543155355781
R2	35554-44-0	Imazalil	1.682483129741658e-5	3.3649662594833162e-6	1.682483129741658e-5	1.682483297989971	-7777	-7777	1.474286528844585	0.2512589247410813	0.15165683416427295	0.65347644759166	1.2790236752296082	0.3674543155355781
RS1	35554-44-0	Imazalil	0	3.3649662594833162e-6	3.3649662594833162e-6	1.682483297989971	-7777	-7777	1.474286528844585	0.2512589247410813	0.15165683416427295	0.65347644759166	1.2790236752296082	0.3674543155355781
RS3	35554-44-0	Imazalil	0	3.3649662594833162e-6	3.3649662594833162e-6	1.682483297989971	-7777	-7777	1.474286528844585	0.2512589247410813	0.15165683416427295	0.65347644759166	1.2790236752296082	0.3674543155355781
R3	375-85-9	Perfluoroheptanoic acid	0	5.493586375246559e-5	5.493586375246559e-5	-7777	6.757111917264391	-7777	46.321481112499036	11.399215566506264	12.0153707962943	2.61000288687964	0.018952872994600627	0.9451715358611705
T3	375-85-9	Perfluoroheptanoic acid	0	5.493586375246559e-5	5.493586375246559e-5	-7777	6.757111917264391	-7777	46.321481112499036	11.399215566506264	12.0153707962943	2.61000288687964	0.018952872994600627	0.9451715358611705
T2	375-85-9	Perfluoroheptanoic acid	8.240379562869838e-7	5.493586375246559e-5	8.240379562869838e-7	-7777	6.757111917264391	-7777	46.321481112499036	11.399215566506264	12.0153707962943	2.61000288687964	0.018952872994600627	0.9451715358611705
R1	375-85-9	Perfluoroheptanoic acid	0	5.493586375246559e-5	5.493586375246559e-5	-7777	6.757111917264391	-7777	46.321481112499036	11.399215566506264	12.0153707962943	2.61000288687964	0.018952872994600627	0.9451715358611705
T1	375-85-9	Perfluoroheptanoic acid	0	5.493586375246559e-5	5.493586375246559e-5	-7777	6.757111917264391	-7777	46.321481112499036	11.399215566506264	12.0153707962943	2.61000288687964	0.018952872994600627	0.9451715358611705
RS1	375-85-9	Perfluoroheptanoic acid	0	5.493586375246559e-5	5.493586375246559e-5	-7777	6.757111917264391	-7777	46.321481112499036	11.399215566506264	12.0153707962943	2.61000288687964	0.018952872994600627	0.9451715358611705
R2	375-85-9	Perfluoroheptanoic acid	8.240379562869838e-7	5.493586375246559e-5	8.240379562869838e-7	-7777	6.757111917264391	-7777	46.321481112499036	11.399215566506264	12.0153707962943	2.61000288687964	0.018952872994600627	0.9451715358611705
RS2	375-85-9	Perfluoroheptanoic acid	0	5.493586375246559e-5	5.493586375246559e-5	-7777	6.757111917264391	-7777	46.321481112499036	11.399215566506264	12.0153707962943	2.61000288687964	0.018952872994600627	0.9451715358611705
RS3	375-85-9	Perfluoroheptanoic acid	0	5.493586375246559e-5	5.493586375246559e-5	-7777	6.757111917264391	-7777	46.321481112499036	11.399215566506264	12.0153707962943	2.61000288687964	0.018952872994600627	0.9451715358611705
RS1	38083-17-9	Climbazole	0	1.7078795070513222e-6	1.7078795070513222e-6	-7777	-7777	-7777	0.4141474317470378	0.09835237863298454	0.11595893954549025	1.5251363997968308	1.199956141654259	0.19913875052218416
RS2	38083-17-9	Climbazole	0	1.7078795070513222e-6	1.7078795070513222e-6	-7777	-7777	-7777	0.4141474317470378	0.09835237863298454	0.11595893954549025	1.5251363997968308	1.199956141654259	0.19913875052218416
RS3	38083-17-9	Climbazole	0	1.7078795070513222e-6	1.7078795070513222e-6	-7777	-7777	-7777	0.4141474317470378	0.09835237863298454	0.11595893954549025	1.5251363997968308	1.199956141654259	0.19913875052218416
T1	38083-17-9	Climbazole	0	1.7078795070513222e-6	1.7078795070513222e-6	-7777	-7777	-7777	0.4141474317470378	0.09835237863298454	0.11595893954549025	1.5251363997968308	1.199956141654259	0.19913875052218416
T2	38083-17-9	Climbazole	0	1.7078795070513222e-6	1.7078795070513222e-6	-7777	-7777	-7777	0.4141474317470378	0.09835237863298454	0.11595893954549025	1.5251363997968308	1.199956141654259	0.19913875052218416
R1	38083-17-9	Climbazole	0	1.7078795070513222e-6	1.7078795070513222e-6	-7777	-7777	-7777	0.4141474317470378	0.09835237863298454	0.11595893954549025	1.5251363997968308	1.199956141654259	0.19913875052218416
R2	38083-17-9	Climbazole	0	1.7078795070513222e-6	1.7078795070513222e-6	-7777	-7777	-7777	0.4141474317470378	0.09835237863298454	0.11595893954549025	1.5251363997968308	1.199956141654259	0.19913875052218416
T3	38083-17-9	Climbazole	1.2979884253590049e-5	1.7078795070513222e-6	1.2979884253590049e-5	-7777	-7777	-7777	0.4141474317470378	0.09835237863298454	0.11595893954549025	1.5251363997968308	1.199956141654259	0.19913875052218416
R3	38083-17-9	Climbazole	0	1.7078795070513222e-6	1.7078795070513222e-6	-7777	-7777	-7777	0.4141474317470378	0.09835237863298454	0.11595893954549025	1.5251363997968308	1.199956141654259	0.19913875052218416
R2	4065-45-6	Benzophenone-4	0	3.2435255176261285e-6	3.2435255176261285e-6	-7777	-7777	1.7874891584876296	2154.432043541187	308.4772622177777	1517.4094917643838	4.735547255734147	8.59534262170924	1.2153490114545102
T1	4065-45-6	Benzophenone-4	0	3.2435255176261285e-6	3.2435255176261285e-6	-7777	-7777	1.7874891584876296	2154.432043541187	308.4772622177777	1517.4094917643838	4.735547255734147	8.59534262170924	1.2153490114545102
T2	4065-45-6	Benzophenone-4	0	3.2435255176261285e-6	3.2435255176261285e-6	-7777	-7777	1.7874891584876296	2154.432043541187	308.4772622177777	1517.4094917643838	4.735547255734147	8.59534262170924	1.2153490114545102
R1	4065-45-6	Benzophenone-4	0	3.2435255176261285e-6	3.2435255176261285e-6	-7777	-7777	1.7874891584876296	2154.432043541187	308.4772622177777	1517.4094917643838	4.735547255734147	8.59534262170924	1.2153490114545102
RS3	4065-45-6	Benzophenone-4	0	3.2435255176261285e-6	3.2435255176261285e-6	-7777	-7777	1.7874891584876296	2154.432043541187	308.4772622177777	1517.4094917643838	4.735547255734147	8.59534262170924	1.2153490114545102
RS1	4065-45-6	Benzophenone-4	0	3.2435255176261285e-6	3.2435255176261285e-6	-7777	-7777	1.7874891584876296	2154.432043541187	308.4772622177777	1517.4094917643838	4.735547255734147	8.59534262170924	1.2153490114545102
RS2	4065-45-6	Benzophenone-4	0	3.2435255176261285e-6	3.2435255176261285e-6	-7777	-7777	1.7874891584876296	2154.432043541187	308.4772622177777	1517.4094917643838	4.735547255734147	8.59534262170924	1.2153490114545102
R3	4065-45-6	Benzophenone-4	0	3.2435255176261285e-6	3.2435255176261285e-6	-7777	-7777	1.7874891584876296	2154.432043541187	308.4772622177777	1517.4094917643838	4.735547255734147	8.59534262170924	1.2153490114545102
T3	4065-45-6	Benzophenone-4	5.189640828201805e-6	3.2435255176261285e-6	5.189640828201805e-6	-7777	-7777	1.7874891584876296	2154.432043541187	308.4772622177777	1517.4094917643838	4.735547255734147	8.59534262170924	1.2153490114545102
RS3	41394-05-2	Metamitron	0	4.945290253920873e-6	4.945290253920873e-6	2.8682683472741064	-7777	-7777	4.408759309575348	16.034453078925793	8.195298433338822	10.385109533233834	31.105875697162293	1.5201822240552765
RS1	41394-05-2	Metamitron	0	4.945290253920873e-6	4.945290253920873e-6	2.8682683472741064	-7777	-7777	4.408759309575348	16.034453078925793	8.195298433338822	10.385109533233834	31.105875697162293	1.5201822240552765
RS2	41394-05-2	Metamitron	0	4.945290253920873e-6	4.945290253920873e-6	2.8682683472741064	-7777	-7777	4.408759309575348	16.034453078925793	8.195298433338822	10.385109533233834	31.105875697162293	1.5201822240552765
R1	41394-05-2	Metamitron	0	4.945290253920873e-6	4.945290253920873e-6	2.8682683472741064	-7777	-7777	4.408759309575348	16.034453078925793	8.195298433338822	10.385109533233834	31.105875697162293	1.5201822240552765
T3	41394-05-2	Metamitron	0	4.945290253920873e-6	4.945290253920873e-6	2.8682683472741064	-7777	-7777	4.408759309575348	16.034453078925793	8.195298433338822	10.385109533233834	31.105875697162293	1.5201822240552765
R2	41394-05-2	Metamitron	3.4617031777446112e-6	4.945290253920873e-6	3.4617031777446112e-6	2.8682683472741064	-7777	-7777	4.408759309575348	16.034453078925793	8.195298433338822	10.385109533233834	31.105875697162293	1.5201822240552765
T2	41394-05-2	Metamitron	0	4.945290253920873e-6	4.945290253920873e-6	2.8682683472741064	-7777	-7777	4.408759309575348	16.034453078925793	8.195298433338822	10.385109533233834	31.105875697162293	1.5201822240552765
R3	41394-05-2	Metamitron	0	4.945290253920873e-6	4.945290253920873e-6	2.8682683472741064	-7777	-7777	4.408759309575348	16.034453078925793	8.195298433338822	10.385109533233834	31.105875697162293	1.5201822240552765
T1	41394-05-2	Metamitron	0	4.945290253920873e-6	4.945290253920873e-6	2.8682683472741064	-7777	-7777	4.408759309575348	16.034453078925793	8.195298433338822	10.385109533233834	31.105875697162293	1.5201822240552765
T1	42874-03-3	Oxyfluorfen	4.760847585694565e-4	1.382359926159862e-6	4.760847585694565e-4	4.148663143281418	0.03594136167429223	0.6280236571267078	1.0606397970798336	0.18377157991344323	0.15006452826865943	0.3489076453627492	0.390378443147545	0.08874750725946313
R3	42874-03-3	Oxyfluorfen	0	1.382359926159862e-6	1.382359926159862e-6	4.148663143281418	0.03594136167429223	0.6280236571267078	1.0606397970798336	0.18377157991344323	0.15006452826865943	0.3489076453627492	0.390378443147545	0.08874750725946313
T2	42874-03-3	Oxyfluorfen	0	1.382359926159862e-6	1.382359926159862e-6	4.148663143281418	0.03594136167429223	0.6280236571267078	1.0606397970798336	0.18377157991344323	0.15006452826865943	0.3489076453627492	0.390378443147545	0.08874750725946313
RS2	42874-03-3	Oxyfluorfen	0	1.382359926159862e-6	1.382359926159862e-6	4.148663143281418	0.03594136167429223	0.6280236571267078	1.0606397970798336	0.18377157991344323	0.15006452826865943	0.3489076453627492	0.390378443147545	0.08874750725946313
RS1	42874-03-3	Oxyfluorfen	0	1.382359926159862e-6	1.382359926159862e-6	4.148663143281418	0.03594136167429223	0.6280236571267078	1.0606397970798336	0.18377157991344323	0.15006452826865943	0.3489076453627492	0.390378443147545	0.08874750725946313
R2	42874-03-3	Oxyfluorfen	0	1.382359926159862e-6	1.382359926159862e-6	4.148663143281418	0.03594136167429223	0.6280236571267078	1.0606397970798336	0.18377157991344323	0.15006452826865943	0.3489076453627492	0.390378443147545	0.08874750725946313
T3	42874-03-3	Oxyfluorfen	3.566488609492444e-5	1.382359926159862e-6	3.566488609492444e-5	4.148663143281418	0.03594136167429223	0.6280236571267078	1.0606397970798336	0.18377157991344323	0.15006452826865943	0.3489076453627492	0.390378443147545	0.08874750725946313
RS3	42874-03-3	Oxyfluorfen	0	1.382359926159862e-6	1.382359926159862e-6	4.148663143281418	0.03594136167429223	0.6280236571267078	1.0606397970798336	0.18377157991344323	0.15006452826865943	0.3489076453627492	0.390378443147545	0.08874750725946313
R1	42874-03-3	Oxyfluorfen	0	1.382359926159862e-6	1.382359926159862e-6	4.148663143281418	0.03594136167429223	0.6280236571267078	1.0606397970798336	0.18377157991344323	0.15006452826865943	0.3489076453627492	0.390378443147545	0.08874750725946313
RS3	446-72-0	Genistein	0	3.700456895412877e-6	3.700456895412877e-6	-7777	-7777	0.06542772219750527	25.490872125763726	10.597278686420212	9.428200667564534	3.35372408431269	31.82392930055074	0.015541918960734083
T1	446-72-0	Genistein	3.0750796800881004e-4	3.700456895412877e-6	3.0750796800881004e-4	-7777	-7777	0.06542772219750527	25.490872125763726	10.597278686420212	9.428200667564534	3.35372408431269	31.82392930055074	0.015541918960734083
T3	446-72-0	Genistein	0	3.700456895412877e-6	3.700456895412877e-6	-7777	-7777	0.06542772219750527	25.490872125763726	10.597278686420212	9.428200667564534	3.35372408431269	31.82392930055074	0.015541918960734083
R3	446-72-0	Genistein	0	3.700456895412877e-6	3.700456895412877e-6	-7777	-7777	0.06542772219750527	25.490872125763726	10.597278686420212	9.428200667564534	3.35372408431269	31.82392930055074	0.015541918960734083
T2	446-72-0	Genistein	0	3.700456895412877e-6	3.700456895412877e-6	-7777	-7777	0.06542772219750527	25.490872125763726	10.597278686420212	9.428200667564534	3.35372408431269	31.82392930055074	0.015541918960734083
RS1	446-72-0	Genistein	0	3.700456895412877e-6	3.700456895412877e-6	-7777	-7777	0.06542772219750527	25.490872125763726	10.597278686420212	9.428200667564534	3.35372408431269	31.82392930055074	0.015541918960734083
R2	446-72-0	Genistein	0	3.700456895412877e-6	3.700456895412877e-6	-7777	-7777	0.06542772219750527	25.490872125763726	10.597278686420212	9.428200667564534	3.35372408431269	31.82392930055074	0.015541918960734083
RS2	446-72-0	Genistein	0	3.700456895412877e-6	3.700456895412877e-6	-7777	-7777	0.06542772219750527	25.490872125763726	10.597278686420212	9.428200667564534	3.35372408431269	31.82392930055074	0.015541918960734083
R1	446-72-0	Genistein	7.437918359779882e-5	3.700456895412877e-6	7.437918359779882e-5	-7777	-7777	0.06542772219750527	25.490872125763726	10.597278686420212	9.428200667564534	3.35372408431269	31.82392930055074	0.015541918960734083
RS1	4640-01-1	Triclosan-methyl	0	1.6469038208168641e-6	1.6469038208168641e-6	-7777	-7777	-7777	1.0355071156078326	0.17840010316475594	0.14507708695566238	0.5135046113306982	0.3280632411067193	0.06357048748353096
RS2	4640-01-1	Triclosan-methyl	1.1745718050065874e-6	1.6469038208168641e-6	1.1745718050065874e-6	-7777	-7777	-7777	1.0355071156078326	0.17840010316475594	0.14507708695566238	0.5135046113306982	0.3280632411067193	0.06357048748353096
RS3	4640-01-1	Triclosan-methyl	0	1.6469038208168641e-6	1.6469038208168641e-6	-7777	-7777	-7777	1.0355071156078326	0.17840010316475594	0.14507708695566238	0.5135046113306982	0.3280632411067193	0.06357048748353096
T1	4640-01-1	Triclosan-methyl	2.1383399209486162e-6	1.6469038208168641e-6	2.1383399209486162e-6	-7777	-7777	-7777	1.0355071156078326	0.17840010316475594	0.14507708695566238	0.5135046113306982	0.3280632411067193	0.06357048748353096
T2	4640-01-1	Triclosan-methyl	0	1.6469038208168641e-6	1.6469038208168641e-6	-7777	-7777	-7777	1.0355071156078326	0.17840010316475594	0.14507708695566238	0.5135046113306982	0.3280632411067193	0.06357048748353096
T3	4640-01-1	Triclosan-methyl	0	1.6469038208168641e-6	1.6469038208168641e-6	-7777	-7777	-7777	1.0355071156078326	0.17840010316475594	0.14507708695566238	0.5135046113306982	0.3280632411067193	0.06357048748353096
R1	4640-01-1	Triclosan-methyl	1.2364953886693017e-6	1.6469038208168641e-6	1.2364953886693017e-6	-7777	-7777	-7777	1.0355071156078326	0.17840010316475594	0.14507708695566238	0.5135046113306982	0.3280632411067193	0.06357048748353096
R2	4640-01-1	Triclosan-methyl	0	1.6469038208168641e-6	1.6469038208168641e-6	-7777	-7777	-7777	1.0355071156078326	0.17840010316475594	0.14507708695566238	0.5135046113306982	0.3280632411067193	0.06357048748353096
R3	4640-01-1	Triclosan-methyl	0	1.6469038208168641e-6	1.6469038208168641e-6	-7777	-7777	-7777	1.0355071156078326	0.17840010316475594	0.14507708695566238	0.5135046113306982	0.3280632411067193	0.06357048748353096
T2	479-92-5	Propyphenazone	0	3.0393817029221482e-6	3.0393817029221482e-6	-7777	-7777	-7777	0.39155526543392344	1.279380534651856	3.9682914812065566	1.339498936216404	5.5143068038730405	0.72554383222613
T3	479-92-5	Propyphenazone	8.68394772263471e-6	3.0393817029221482e-6	8.68394772263471e-6	-7777	-7777	-7777	0.39155526543392344	1.279380534651856	3.9682914812065566	1.339498936216404	5.5143068038730405	0.72554383222613
R1	479-92-5	Propyphenazone	0	3.0393817029221482e-6	3.0393817029221482e-6	-7777	-7777	-7777	0.39155526543392344	1.279380534651856	3.9682914812065566	1.339498936216404	5.5143068038730405	0.72554383222613
R2	479-92-5	Propyphenazone	0	3.0393817029221482e-6	3.0393817029221482e-6	-7777	-7777	-7777	0.39155526543392344	1.279380534651856	3.9682914812065566	1.339498936216404	5.5143068038730405	0.72554383222613
R3	479-92-5	Propyphenazone	1.3025921583952063e-6	3.0393817029221482e-6	1.3025921583952063e-6	-7777	-7777	-7777	0.39155526543392344	1.279380534651856	3.9682914812065566	1.339498936216404	5.5143068038730405	0.72554383222613
RS1	479-92-5	Propyphenazone	0	3.0393817029221482e-6	3.0393817029221482e-6	-7777	-7777	-7777	0.39155526543392344	1.279380534651856	3.9682914812065566	1.339498936216404	5.5143068038730405	0.72554383222613
RS2	479-92-5	Propyphenazone	0	3.0393817029221482e-6	3.0393817029221482e-6	-7777	-7777	-7777	0.39155526543392344	1.279380534651856	3.9682914812065566	1.339498936216404	5.5143068038730405	0.72554383222613
RS3	479-92-5	Propyphenazone	0	3.0393817029221482e-6	3.0393817029221482e-6	-7777	-7777	-7777	0.39155526543392344	1.279380534651856	3.9682914812065566	1.339498936216404	5.5143068038730405	0.72554383222613
T1	479-92-5	Propyphenazone	0	3.0393817029221482e-6	3.0393817029221482e-6	-7777	-7777	-7777	0.39155526543392344	1.279380534651856	3.9682914812065566	1.339498936216404	5.5143068038730405	0.72554383222613
RS1	483-63-6	Crotamiton	0	4.919323101141283e-6	4.919323101141283e-6	-7777	-7777	-7777	0.26182537998847255	0.2887360575700172	0.5005675946010084	2.692345533254624	1.4197166469893743	1.0492916174734355
RS2	483-63-6	Crotamiton	0	4.919323101141283e-6	4.919323101141283e-6	-7777	-7777	-7777	0.26182537998847255	0.2887360575700172	0.5005675946010084	2.692345533254624	1.4197166469893743	1.0492916174734355
RS3	483-63-6	Crotamiton	0	4.919323101141283e-6	4.919323101141283e-6	-7777	-7777	-7777	0.26182537998847255	0.2887360575700172	0.5005675946010084	2.692345533254624	1.4197166469893743	1.0492916174734355
T1	483-63-6	Crotamiton	1.0822510822510823e-5	4.919323101141283e-6	1.0822510822510823e-5	-7777	-7777	-7777	0.26182537998847255	0.2887360575700172	0.5005675946010084	2.692345533254624	1.4197166469893743	1.0492916174734355
T2	483-63-6	Crotamiton	0	4.919323101141283e-6	4.919323101141283e-6	-7777	-7777	-7777	0.26182537998847255	0.2887360575700172	0.5005675946010084	2.692345533254624	1.4197166469893743	1.0492916174734355
T3	483-63-6	Crotamiton	4.4273907910271545e-6	4.919323101141283e-6	4.4273907910271545e-6	-7777	-7777	-7777	0.26182537998847255	0.2887360575700172	0.5005675946010084	2.692345533254624	1.4197166469893743	1.0492916174734355
R1	483-63-6	Crotamiton	0	4.919323101141283e-6	4.919323101141283e-6	-7777	-7777	-7777	0.26182537998847255	0.2887360575700172	0.5005675946010084	2.692345533254624	1.4197166469893743	1.0492916174734355
R2	483-63-6	Crotamiton	0	4.919323101141283e-6	4.919323101141283e-6	-7777	-7777	-7777	0.26182537998847255	0.2887360575700172	0.5005675946010084	2.692345533254624	1.4197166469893743	1.0492916174734355
R3	483-63-6	Crotamiton	4.919323101141283e-6	4.919323101141283e-6	4.919323101141283e-6	-7777	-7777	-7777	0.26182537998847255	0.2887360575700172	0.5005675946010084	2.692345533254624	1.4197166469893743	1.0492916174734355
R3	486-56-6	Cotinine	1.4187206431230921e-5	1.1349765144984738e-5	1.4187206431230921e-5	-7777	-7777	-7777	112.1395017960958	620.458345133283	34.783594205320654	16.96789889175218	25.423473924765812	6.809859086990842
T2	486-56-6	Cotinine	3.177934240595726e-5	1.1349765144984738e-5	3.177934240595726e-5	-7777	-7777	-7777	112.1395017960958	620.458345133283	34.783594205320654	16.96789889175218	25.423473924765812	6.809859086990842
T1	486-56-6	Cotinine	2.003233548089806e-4	1.1349765144984738e-5	2.003233548089806e-4	-7777	-7777	-7777	112.1395017960958	620.458345133283	34.783594205320654	16.96789889175218	25.423473924765812	6.809859086990842
T3	486-56-6	Cotinine	8.001584427214239e-5	1.1349765144984738e-5	8.001584427214239e-5	-7777	-7777	-7777	112.1395017960958	620.458345133283	34.783594205320654	16.96789889175218	25.423473924765812	6.809859086990842
R1	486-56-6	Cotinine	0	1.1349765144984738e-5	1.1349765144984738e-5	-7777	-7777	-7777	112.1395017960958	620.458345133283	34.783594205320654	16.96789889175218	25.423473924765812	6.809859086990842
R2	486-56-6	Cotinine	0	1.1349765144984738e-5	1.1349765144984738e-5	-7777	-7777	-7777	112.1395017960958	620.458345133283	34.783594205320654	16.96789889175218	25.423473924765812	6.809859086990842
RS1	486-56-6	Cotinine	0	1.1349765144984738e-5	1.1349765144984738e-5	-7777	-7777	-7777	112.1395017960958	620.458345133283	34.783594205320654	16.96789889175218	25.423473924765812	6.809859086990842
RS2	486-56-6	Cotinine	0	1.1349765144984738e-5	1.1349765144984738e-5	-7777	-7777	-7777	112.1395017960958	620.458345133283	34.783594205320654	16.96789889175218	25.423473924765812	6.809859086990842
RS3	486-56-6	Cotinine	0	1.1349765144984738e-5	1.1349765144984738e-5	-7777	-7777	-7777	112.1395017960958	620.458345133283	34.783594205320654	16.96789889175218	25.423473924765812	6.809859086990842
RS3	486-66-8	Daidzein	0	3.933330055558287e-6	3.933330055558287e-6	-7777	-7777	0.003898194431637184	37.52321164097602	17.45017947025171	15.8980185414206	1.342838880967599	9.203992330006391	0.8350459707950242
RS2	486-66-8	Daidzein	0	3.933330055558287e-6	3.933330055558287e-6	-7777	-7777	0.003898194431637184	37.52321164097602	17.45017947025171	15.8980185414206	1.342838880967599	9.203992330006391	0.8350459707950242
R3	486-66-8	Daidzein	0	3.933330055558287e-6	3.933330055558287e-6	-7777	-7777	0.003898194431637184	37.52321164097602	17.45017947025171	15.8980185414206	1.342838880967599	9.203992330006391	0.8350459707950242
T3	486-66-8	Daidzein	0	3.933330055558287e-6	3.933330055558287e-6	-7777	-7777	0.003898194431637184	37.52321164097602	17.45017947025171	15.8980185414206	1.342838880967599	9.203992330006391	0.8350459707950242
T2	486-66-8	Daidzein	0	3.933330055558287e-6	3.933330055558287e-6	-7777	-7777	0.003898194431637184	37.52321164097602	17.45017947025171	15.8980185414206	1.342838880967599	9.203992330006391	0.8350459707950242
RS1	486-66-8	Daidzein	0	3.933330055558287e-6	3.933330055558287e-6	-7777	-7777	0.003898194431637184	37.52321164097602	17.45017947025171	15.8980185414206	1.342838880967599	9.203992330006391	0.8350459707950242
R2	486-66-8	Daidzein	1.2783322680564433e-4	3.933330055558287e-6	1.2783322680564433e-4	-7777	-7777	0.003898194431637184	37.52321164097602	17.45017947025171	15.8980185414206	1.342838880967599	9.203992330006391	0.8350459707950242
R1	486-66-8	Daidzein	1.935198387334677e-4	3.933330055558287e-6	1.935198387334677e-4	-7777	-7777	0.003898194431637184	37.52321164097602	17.45017947025171	15.8980185414206	1.342838880967599	9.203992330006391	0.8350459707950242
T1	486-66-8	Daidzein	7.791926840060966e-4	3.933330055558287e-6	7.791926840060966e-4	-7777	-7777	0.003898194431637184	37.52321164097602	17.45017947025171	15.8980185414206	1.342838880967599	9.203992330006391	0.8350459707950242
RS2	51-28-5	2,4-Dinitrophenol	0	1.0863283405682801e-5	1.0863283405682801e-5	11.504312666993524	10.86328449201114	2.182702989895183	36.44517642948512	14.619222957777891	10.17911227883061	2.448584079640903	10.971916239739627	6.51797004340968
RS3	51-28-5	2,4-Dinitrophenol	0	1.0863283405682801e-5	1.0863283405682801e-5	11.504312666993524	10.86328449201114	2.182702989895183	36.44517642948512	14.619222957777891	10.17911227883061	2.448584079640903	10.971916239739627	6.51797004340968
R2	51-28-5	2,4-Dinitrophenol	1.08632834056828e-6	1.0863283405682801e-5	1.08632834056828e-6	11.504312666993524	10.86328449201114	2.182702989895183	36.44517642948512	14.619222957777891	10.17911227883061	2.448584079640903	10.971916239739627	6.51797004340968
R3	51-28-5	2,4-Dinitrophenol	0	1.0863283405682801e-5	1.0863283405682801e-5	11.504312666993524	10.86328449201114	2.182702989895183	36.44517642948512	14.619222957777891	10.17911227883061	2.448584079640903	10.971916239739627	6.51797004340968
R1	51-28-5	2,4-Dinitrophenol	0	1.0863283405682801e-5	1.0863283405682801e-5	11.504312666993524	10.86328449201114	2.182702989895183	36.44517642948512	14.619222957777891	10.17911227883061	2.448584079640903	10.971916239739627	6.51797004340968
T2	51-28-5	2,4-Dinitrophenol	0	1.0863283405682801e-5	1.0863283405682801e-5	11.504312666993524	10.86328449201114	2.182702989895183	36.44517642948512	14.619222957777891	10.17911227883061	2.448584079640903	10.971916239739627	6.51797004340968
RS1	51-28-5	2,4-Dinitrophenol	5.920489456097126e-5	1.0863283405682801e-5	5.920489456097126e-5	11.504312666993524	10.86328449201114	2.182702989895183	36.44517642948512	14.619222957777891	10.17911227883061	2.448584079640903	10.971916239739627	6.51797004340968
T3	51-28-5	2,4-Dinitrophenol	0	1.0863283405682801e-5	1.0863283405682801e-5	11.504312666993524	10.86328449201114	2.182702989895183	36.44517642948512	14.619222957777891	10.17911227883061	2.448584079640903	10.971916239739627	6.51797004340968
T1	51-28-5	2,4-Dinitrophenol	8.364728222375757e-5	1.0863283405682801e-5	8.364728222375757e-5	11.504312666993524	10.86328449201114	2.182702989895183	36.44517642948512	14.619222957777891	10.17911227883061	2.448584079640903	10.971916239739627	6.51797004340968
RS2	51218-45-2	Metolachlor	0	2.466580477297417e-6	2.466580477297417e-6	0.3380123319764647	5.520074079744175	0.03523686748507807	0.0020804710507664583	4.587688208803931	1.3141664639470574	0.4348229012835732	1.4373116809851663	0.2780188566553803
RS1	51218-45-2	Metolachlor	0	2.466580477297417e-6	2.466580477297417e-6	0.3380123319764647	5.520074079744175	0.03523686748507807	0.0020804710507664583	4.587688208803931	1.3141664639470574	0.4348229012835732	1.4373116809851663	0.2780188566553803
R1	51218-45-2	Metolachlor	0	2.466580477297417e-6	2.466580477297417e-6	0.3380123319764647	5.520074079744175	0.03523686748507807	0.0020804710507664583	4.587688208803931	1.3141664639470574	0.4348229012835732	1.4373116809851663	0.2780188566553803
T3	51218-45-2	Metolachlor	0	2.466580477297417e-6	2.466580477297417e-6	0.3380123319764647	5.520074079744175	0.03523686748507807	0.0020804710507664583	4.587688208803931	1.3141664639470574	0.4348229012835732	1.4373116809851663	0.2780188566553803
T2	51218-45-2	Metolachlor	0	2.466580477297417e-6	2.466580477297417e-6	0.3380123319764647	5.520074079744175	0.03523686748507807	0.0020804710507664583	4.587688208803931	1.3141664639470574	0.4348229012835732	1.4373116809851663	0.2780188566553803
RS3	51218-45-2	Metolachlor	0	2.466580477297417e-6	2.466580477297417e-6	0.3380123319764647	5.520074079744175	0.03523686748507807	0.0020804710507664583	4.587688208803931	1.3141664639470574	0.4348229012835732	1.4373116809851663	0.2780188566553803
